id,group_id,weapon_id,name,desc,weapon_passive_id,hidden_effect_id,default_skill_id,weight,req_str,req_dex,req_int,req_fai,req_arq
3109,31,09,Twinbird Kite Shield,"Shield featuring a vividly painted twinbird.
The twinbird is said to be the envoy of an outer god, and mother of the Deathbirds.

At dwindling levels of HP, this shield slightly boosts both attack and defense.",-,Boost Absorption and Damage at Low HP,No Skill,4.5,12,0,0,0,0
3113,31,13,Brass Shield,"On the larger side for a medium-sized shield, the face has been covered in brass.

Commonly employed in the Shattering.",-,-,No Skill,7,16,0,0,0,0
3103,31,03,Banished Knight's Shield,"A tall medium-sized metal shield. Given to knights who, whether by misfortune or misdeed, were forced to abandon their homes.

Most of these knights were sent to the fringes, where they were forced to start anew with only despair for company.",-,-,No Skill,6,14,0,0,0,0
3104,31,04,Albinauric Shield,"Tall oval shield made of metal carried by young Albinaurics. The ornamentation represents the primordial drop of dew from which they are said to have been created.
Boasts exceptional magic damage negation. The Albinaurics' most formidable foes were sorcerers, after all.",-,-,Parry,4.5,11,0,0,0,0
3006,30,06,Beastman's Jar-Shield,"Shield fashioned from a tall broken jar carried by the beastmen of Farum Azula. There is a particular knack to wielding it.

The beastmen have always fired earthenware jars for the express purpose of making shields. Such are their ways, strange though they are.",-,-,No Skill,5,10,0,0,0,0
3119,31,19,Carian Knight's Shield,"A teardrop-shaped, medium-sized shield embedded with blue glintstones.
Carried by knights who served the Carian royal family.

Excels when facing magic or holy attacks. Just who were these knights preparing to fight?",-,-,No Skill,4.5,10,10,15,0,0
3106,31,06,Silver Mirrorshield,"Shield of radiant silver, festooned with amber and carried by Loretta, Knight of the Haligtree.

The shape is said to imitate that of a sacred drop of dew, which inspired the absurd rumor that Loretta herself was an Albinauric.",-,-,No Skill,3.5,12,10,10,0,0
3114,31,14,Great Turtle Shell,"Shield fashioned from a great turtle shell. The natural curve helps it contend with foes' attacks.

The turtle is a symbol of tirelessness, and this shield boosts stamina recovery speed.",-,Boost Stamina Recovery,Barricade Shield,5.5,14,0,0,0,0
3229,32,29,Wooden Greatshield,"Wooden greatshield reinforced with a metal ornamentation.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",-,-,No Skill,8,14,0,0,0,0
3230,32,30,Lordsworn's Shield,"Wooden tower shield. Lightweight for a greatshield and easy to handle.
Commonly used in the Shattering.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",-,-,Shield Bash,10,16,0,0,0,0
3205,32,05,Briar Greatshield,"Greatshield from a foreign land, used by Elemer of the Briar. Attacks with this armament utilize the iron thorns that have been wound around its frame.

Originates from Eochaid, a land of proudly solitary ascetics.",Causes blood loss buildup (),-,Shield Bash,9.5,21,0,0,0,0
3217,32,17,Spiked Palisade Shield,"A large wooden shield covered with spikes. Though relatively light, it lacks in damage negation.

Designed to perform shield bashes, these attacks riddle the enemy with holes, earning it the nickname of ""pard shield.""",Causes blood loss buildup (),-,Shield Bash,11.5,20,0,0,0,0
3214,32,14,Icon Shield,"Greatshield painted with a divine scene; the recipience of a blessed tear from the Erdtree. An item that looks back fondly on the age of plenty.

The divine scene acts in and of itself as a sacred invocation; gradually restoring the carrier's HP.",-,Grant HP Restoration,No Skill,11.5,22,0,0,0,0
3209,32,09,Golden Beast Crest Shield,"Shield of dull gold with a beast engraved as its crest. Lighter than most greatshields, and subsequently easier to wield.

The beast depicted is Serosh, aged counselor who guides the golden lineage.",-,-,No Skill,12.5,24,0,0,0,0
3219,32,19,Manor Towershield,"An iron greatshield large enough to cover the entire body. Depicts the Roundtable Hold, gathering place of champions.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",-,-,Shield Bash,16,30,0,0,0,0
3220,32,20,Crossed-Tree Towershield,"An iron greatshield large enough to cover the entire body. Emblazoned with an old, interleaving tree.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",-,-,Shield Bash,16,30,0,0,0,0
3221,32,21,Inverted Hawk Towershield,"An iron greatshield large enough to cover the entire body. Features an inverted hawk crest.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",-,-,Shield Bash,16,30,0,0,0,0
3200,32,00,Dragon Towershield,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability.

The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.",-,-,Shield Bash,17.5,30,0,0,0,0
3202,32,02,Distinguished Greatshield,"Greatshield featuring sumptuous ornamentation used by the scions of great families.

Due to their excessive size, these shields were at times seen as the hallmark of little lordlings who were too timid to earn a few nicks and scratches.",-,-,No Skill,17,32,0,0,0,0
3227,32,27,Gilded Greatshield,"Metal greatshield coated with gold. Carried by knights loyal to Godrick.

The red tinge in the gold coat mirrors the primordial matter that became the Erdtree. The color of homeward yearning.",-,-,No Skill,17.5,36,0,0,0,0
3225,32,25,Cuckoo Greatshield,"Metal greatshield painted with a peering cuckoo. Carried by the enchanted knights sworn to the academy.

Boasting high magic damage negation, this shield is used to hunt down mages.
""Our enemy is none other than Caria itself.""",-,-,No Skill,15,32,0,0,0,0
3223,32,23,Redmane Greatshield,"Greatshield shaped like a fang, featuring the crest of red-maned lion. Carried by the Redmane Knights who fought alongside Radahn.",-,-,No Skill,14,30,0,0,0,0
3226,32,26,Golden Greatshield,"Oval greatshield made of gold, carried by knights who protect the Royal Capital of Leyndell.

Knights of Leyndell are reputed for their sturdiness, exemplified by this shield's exceptional guard capacity.",-,-,No Skill,17,34,0,0,0,0
3228,32,28,Haligtree Crest Greatshield,"Metal greatshield depicting the Haligtree with unalloyed gold. Carried by knights who have vowed to serve Miquella's Haligtree. Possesses high holy damage negation. Yet now, with the Haligtree misshapen, this wondrous rendition is a fleeting fantasy.",-,-,No Skill,18.5,36,0,0,0,0
3203,32,03,Crucible Hornshield,"Greatshield of red-tinged gold carried by Crucible Knights. Features a great horn.

An ancient holiness dwells within. The crucible horn skewers foes when performing shield bashes.",-,-,Shield Bash,11.5,26,0,0,0,0
3204,32,04,Dragonclaw Shield,"Greatshield said to have been whittled from the claw of a great, ancient dragon, wielded by grotesque Tree Sentinels who yet serve the Erdtree.

Imbued with lightning.",-,-,Shield Bash,13.5,28,12,0,0,0
3213,32,13,Fingerprint Stone Shield,"A great stone shield with an intricately carved fingerprint design. One of the heaviest of all greatshields. Part of the tomb of an ancient god, the Readerless Fingers relayed their message through these imprints, said to be the very seeds from which frenzy first sprouted.",Causes madness buildup (),-,Shield Bash,29,48,0,0,0,0
3224,32,24,Eclipse Crest Greatshield,"Metal greatshield painted with a sun in eclipse. Carried by the headless mausoleum knights.

The eclipsed sun, drained of color, is the protective star of soulless demigods. It aids the mausoleum knights by keeping Destined Death at bay.",-,"Raise Immunity, Robustness and Focus",No Skill,15,32,0,0,0,0
3222,32,22,Ant's Skull Plate,"Huge head of one of the giant ants which inhabit the two underground rivers, used without modification as a shield. Excels at repelling enemy attacks.

Giant ants are venomous creatures, granting a boost to immunity when wielding this shield.",Causes poison buildup (),Raise Immunity,Shield Bash,13.5,28,0,0,0,0
3208,32,08,Erdtree Greatshield,"Weighty greatshield forged of gold carried by the order of Tree Sentinels, heavily equipped knights. Blessed by an old incantation of protection.

The living rampart of the Erdtree, the Tree Sentinels are the standard to which all defenders of the Erdtree aspire.",-,-,Golden Retaliation,13.5,30,0,0,12,0
3212,32,12,Jellyfish Shield,"The head of a spirit jellyfish, commonly found floating above sacred ground throughout the Lands Between, wielded without modification as a shield.

The see-through head is extremely light, but its flesh is supple, providing absolutely no protection from piercing attacks.",-,-,Contagious Fury,8,20,14,0,0,0
3216,32,16,Visage Shield,"Tricksome bronze shield depicting the face of a Fire Giant. Several tongues leap from its open mouth.

The dreadful visage and burning flames are designed to remind one of the horror of facing a Fire Giant. In other words, this shield has an instructional function.",-,-,Tongues of Fire,24,44,0,0,0,0
3215,32,15,One-Eyed Shield,"Tricksome shield made from white stone depicting a malformed one-eyed god. The barrel of a firearm pokes through the open mouth.

Once worshipped by the giants, this evil deity is believed to have been slain by Queen Marika.",-,-,Flame Spit,20.5,36,0,0,0,0
