id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3793,97,3,"Gloves of the magic preceptors who serve the Carian royals.
Black and perfectly discreet.",2.1,200,0,https://eldenring.fanapis.com/images/armors/17f696136efl0i0ogu3uw8ly0921xa.png
3794,97,2,"A long, bright blue gown with the movements of the stars drawn upon it.
Worn by the magic preceptors who served the Carian royals.

Glintstone sorcerers are the descendants of astrologers, a fact that the Carians remain aware of. Even if their fate has been long severed from the stars.",6.3,1000,1,https://eldenring.fanapis.com/images/armors/17f69743998l0i0nzb82tu77emq297.png
3795,97,2,"Modest garb, previously worn under a long, bright blue gown with the movements of the stars drawn upon it.",3.2,200,1,https://eldenring.fanapis.com/images/armors/17f69933589l0i0nzb22p0udrb1exk.png
3796,97,4,"Trousers of the magic preceptors who serve the Carian royals.
Black and perfectly discreet.",3.9,3000,0,https://eldenring.fanapis.com/images/armors/17f695fa838l0i0pomm6s2dvz1m2gv.png
3797,18,2,"Tattered clothing.
Worn by a prisoner convicted of an appalling crime.

Never once washed, every fiber is filthy.",3.2,500,0,https://eldenring.fanapis.com/images/armors/17f699daa0dl0i0nzeebj645zpvd7.png
3798,18,1,"Iron mask forced on a prisoner convicted of an appalling crime.
Thick, heavy, and utterly stifling.

A foul creation designed to torment the wearer, either slowly fermenting hatred within their heart, or a spiritual fervor that is near indistinguishable from it.",8.6,100,0,https://eldenring.fanapis.com/images/armors/17f69ba4560l0i0p804lmd51e27ehs.png
3799,18,4,"Tattered trousers.
Worn by a prisoner convicted of an appalling crime.

Never once washed, every fiber is filthy.
The smell is beyond belief.",2.0,2000,0,https://eldenring.fanapis.com/images/armors/17f69734256l0i0pop4lrxhhalyism.png
3800,37,1,"Blindfold of exiled prophets who foretold misfortune—and were persecuted and driven from their homes as a result.

Why hesitate, if the path leading to the future is clear? Just close your eyes, and walk.",1.0,100,0,https://eldenring.fanapis.com/images/armors/17f697a0522l0i0p88qkwigrnfp6v.png
3801,37,2,"Robe of exiled prophets who foretold misfortune—and were persecuted and driven from their homes as a result.

The shackles around the neck warn passersby not to lend an ear to their sermons.",6.3,10,1,https://eldenring.fanapis.com/images/armors/17f6974c239l0i0nzd27sxin7m9wgs.png
3802,37,2,"Robe of exiled prophets who foretold misfortune—and were persecuted and driven from their homes as a result.

Made from rough fabric that scrapes against the skin like a sharpening file.",5.1,200,1,https://eldenring.fanapis.com/images/armors/17f695cfeb8l0i0nzbulagrw7trvz.png
3803,37,4,"Trousers of exiled prophets who foretold misfortune—and were persecuted and driven from their homes as a result.

Made from rough fabric that scrapes against the skin like a sharpening file.",3.1,200,0,https://eldenring.fanapis.com/images/armors/17f6955fad0l0i0pomtthajgj5djj9.png
3804,113,1,"An oval helm large enough to cover any head.
Very heavy and very hard.

Reduces damage from headshots and impacts.

The inside of the helm is pitch black, keeping the crazed warrior within from panicking.
Perhaps its rather roomy interior also helps alleviate feelings of pressure and claustrophobia.",12.3,500,0,https://eldenring.fanapis.com/images/armors/17f693478b3l0i0p8awadxwww5fst8.png
3805,114,3,"Bracelets indicating the highest order of sorcerer.
Worn by Rennala, Queen of the Full Moon.

When Rennala, head of both the Academy of Raya Lucaria and the Carian royal family, lost her husband Radagon, her heart went along with him.

And then, those at the academy realized. That Rennala was no champion, after all.",1.7,200,0,https://eldenring.fanapis.com/images/armors/17f6965e1c4l0i0oh5u13b51hwsrb6i.png
3806,114,1,"A tall crown depicting the moon.
Worn by Rennala, Queen of the Full Moon. Increases intelligence.

When Rennala, head of both the Academy of Raya Lucaria and the Carian royal family, lost her husband Radagon, her heart went along with him.

And then, those at the academy realized. That Rennala was no champion, after all.",2.2,500,0,https://eldenring.fanapis.com/images/armors/17f6981d596l0i0p84hfsao6ec1p8.png
3807,114,4,"Leggings indicating the highest order of sorcerer.
Worn by Rennala, Queen of the Full Moon.

When Rennala, head of both the Academy of Raya Lucaria and the Carian royal family, lost her husband Radagon, her heart went along with him.

And then, those at the academy realized. That Rennala was no champion, after all.",2.0,200,0,https://eldenring.fanapis.com/images/armors/17f69467bb4l0i0pon23cmftuh3stj.png
3808,114,2,"Robe indicating the highest order of sorcerer.
Worn by Rennala, Queen of the Full Moon.

When Rennala, head of both the Academy of Raya Lucaria and the Carian royal family, lost her husband Radagon, her heart went along with him.

And then, those at the academy realized. That Rennala was no champion, after all.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f693d4f51l0i0nzc7cb687wnz5x.png
3809,115,3,"Gauntlets worn by soldiers who fought by General Radahn's side.
Rust-worn and stained through unending conflict.",3.5,200,0,https://eldenring.fanapis.com/images/armors/17f69b773e3l0i0ogypin7yhii9kfj.png
3810,115,4,"Greaves worn by soldiers who fought by General Radahn's side.
Rust-worn and stained through unending conflict.",6.6,200,0,https://eldenring.fanapis.com/images/armors/17f694275f3l0i0poxfwbsjqcjmsq.png
3811,115,1,"Helm worn by soldiers who fought by General Radahn's side.
Its visor is fashioned after a lion's fangs.",4.0,500,0,https://eldenring.fanapis.com/images/armors/17f698aba13l0i0p87xbw6nlaxenn9.png
3812,116,3,"Gauntlets depicting the golden lion.
Worn by General Radahn.

The golden lion is said to symbolize Godfrey, the first Elden Lord, and his beast regent, Serosh. From his youngest years, Radahn was naturally captivated by the Lord of the Battlefield.",5.8,500,0,https://eldenring.fanapis.com/images/armors/17f6965bc45l0i0ogypt00zh5h9xs.png
3813,116,4,"Greaves depicting the golden lion.
Worn by General Radahn.

The golden lion is said to symbolize Godfrey, the first Elden Lord, and his beast regent, Serosh. From his youngest years, Radahn was naturally captivated by the Lord of the Battlefield.",10.8,500,0,https://eldenring.fanapis.com/images/armors/17f697c5049l0i0pox3ll9j2a4c9j.png
3814,116,2,"Armor depicting the golden lion.
Worn by General Radahn.

The golden lion is said to symbolize Godfrey, the first Elden Lord, and his beast regent, Serosh. From his youngest years, Radahn was naturally captivated by the Lord of the Battlefield.",17.5,100,1,https://eldenring.fanapis.com/images/armors/17f694feb21l0i0nzh8acjkpkeiky.png
3815,116,2,"Armor depicting the golden lion.
Worn by General Radahn.

The golden lion is said to symbolize Godfrey, the first Elden Lord, and his beast regent, Serosh. From his youngest years, Radahn was naturally captivated by the Lord of the Battlefield.",16.4,100,1,https://eldenring.fanapis.com/images/armors/17f69a93d8al0i0nzfk2b270dz2hy3.png
3816,116,1,"Helm of the golden lion, with flowing red hair.
Worn by General Radahn.

Radahn inherited the furious, flaming red hair of his father Radagon, and is fond of its heroic implications.

""I was born a champion's cub. Now I am the Lord of the Battlefield's lion.""",7.5,2000,0,https://eldenring.fanapis.com/images/armors/17f69b7510dl0i0p8bfux9j8o05xg8.png
3817,68,1,"A mask designed to resemble a blazing golden halo.
Created and left behind by Lord Goldmask, a staunch pursuer of Golden Order fundamentalism.

Strengthens Golden Order incantations.

Its striking design represents both the brilliant inspiration that once shone upon him, and the vision of a ring that he will surely find at the end of his pursuit.

""To you who seek to shine as I do, wear it well!""",2.2,500,0,https://eldenring.fanapis.com/images/armors/17f6999d504l0i0p9jkcrfb79ctv7h.png
3818,117,2,Armor pieced together from scavenged metal.,9.2,100,0,https://eldenring.fanapis.com/images/armors/17f696cf5a8l0i0nzf8wq8jdphrd1n.png
3819,117,2,Armor pieced together from scavenged metal.,8.5,100,0,https://eldenring.fanapis.com/images/armors/17f69305b9cl0i0nzfe5sbcydcuoq.png
3820,117,3,Gauntlets pieced together from scavenged metal.,2.9,200,0,https://eldenring.fanapis.com/images/armors/17f6935b153l0i0ogyoj212pfkjsqo.png
3821,117,1,Helm pieced together from scavenged metal.,3.3,500,0,https://eldenring.fanapis.com/images/armors/17f69b3596el0i0p9nbylvjd00fim.png
3822,117,1,Helm pieced together from scavenged metal.,3.0,100,0,https://eldenring.fanapis.com/images/armors/17f697a6871l0i0p9i0hdjvwr1ebxh.png
3823,117,4,Greaves pieced together from scavenged metal.,3.1,200,0,https://eldenring.fanapis.com/images/armors/17f696a85bal0i0poje1hl0kjcvy48.png
3824,118,2,"Armor worn by Vargram the Raging Wolf, one of the first Tarnished to visit the Roundtable Hold.

According to the old legends, wolves are the shadows of the Empyrean, and this is what Vargram aspired to be.",10.1,200,1,https://eldenring.fanapis.com/images/armors/17f69394e18l0i0o0j6thxia007h2q.png
3825,118,2,"Armor worn by Vargram the Raging Wolf, one of the first Tarnished to visit the Roundtable Hold.

According to the old legends, wolves are the shadows of the Empyrean, and this is what Vargram aspired to be.",9.0,200,1,https://eldenring.fanapis.com/images/armors/17f693ea468l0i0o0hcm10o39gutsk.png
3826,118,3,"Gauntlets worn by Vargram the Raging Wolf, one of the first Tarnished to visit the Roundtable Hold.

According to the old legends, wolves are the shadows of the Empyrean, and this is what Vargram aspired to be.",3.4,200,0,
3827,118,4,"Greaves worn by Vargram the Raging Wolf, one of the first Tarnished to visit the Roundtable Hold.

According to the old legends, wolves are the shadows of the Empyrean, and this is what Vargram aspired to be.",6.3,100,0,
3828,118,1,"Helm worn by Vargram the Raging Wolf, one of the first Tarnished to visit the Roundtable Hold.

Vargram's nickname comes from the white wolf's mane that decorates this helm.",4.4,10,0,
3829,9,2,"Robe crafted with the black feathers of a bird of prey.
Worn by the assassins of Ravenmount.

A ritual implement for transforming into a Deathbird, if only by imitation.
Strengthens jump attacks.

""We are birds of prey, bringers of death.""",7.7,500,0,https://eldenring.fanapis.com/images/armors/17f694e6f19l0i0o0r406cvwvhvfuvs.png
3830,42,3,"Gauntlets worn by Raya Lucaria Academy soldiers.
Rust-worn and stained through unending conflict.",3.5,500,0,https://eldenring.fanapis.com/images/armors/17f6961d885l0i0ogv0ohqr5fp3eh.png
3831,42,4,"Greaves worn by Raya Lucaria Academy soldiers.
Rust-worn and stained through unending conflict.",6.6,2000,0,https://eldenring.fanapis.com/images/armors/17f695916ael0i0poomo5zw8rgcb.png
3832,42,1,"Helm worn by Raya Lucaria Academy soldiers.
Its brow is adorned with a single cuckoo's feather.",4.0,100,0,https://eldenring.fanapis.com/images/armors/17f69c1bdafl0i0p9ocg2s870qbrq.png
3833,85,2,"Robe worn by Raya Lucaria's scholars of sorcery.

Those who dedicate themselves to the study of glintstones formed from starry amber receive this modest yet elegant deep navy garb after making their vows of virtue and austerity.

But with extended life, one is apt to forget old vows.",4.1,100,0,https://eldenring.fanapis.com/images/armors/17f69b6fd53l0i0o0j5nmqgl7z5cq.png
3834,119,2,"Armor worn by knights who fought by General Radahn's side.

When they were driven to defeat by Malenia's scarlet rot, the Redmane Knights burned the crest on the left breast of their armor to indicate their resolve.

""Alas, dear home, I shan't see you again! For our duty is to remain here, a bulwark against the blight.""",11.8,500,1,https://eldenring.fanapis.com/images/armors/17f69873819l0i0o0r1uvfhzbc5x0q.png
3835,119,2,"Armor worn by knights who fought by General Radahn's side.

When they were driven to defeat by Malenia's scarlet rot, the Redmane Knights burned the crest on the left breast of their armor to indicate their resolve.

""Alas, dear home, I shan't see you again! For our duty is to remain here, a bulwark against the blight.""",10.8,100,1,https://eldenring.fanapis.com/images/armors/17f697ebe2bl0i0o0lle3u1i1nh548.png
3836,119,3,Black iron gauntlets worn by knights who fought by General Radahn's side. Time has yet to dull their luster.,3.9,10,0,
3837,119,4,Black iron greaves worn by knights who fought by General Radahn's side. Time has yet to dull their luster.,7.3,100,0,
3838,119,1,"Helm worn by knights who fought by General Radahn's side.

The red plume is a symbol of Radahn's pedigree as Lord Radagon's son—the mane of the proud Red Lion.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f693ced0bl0i0oh402gmm7bjbdty.png
3839,115,2,"Armor worn by soldiers who fought by General Radahn's side.

The surcoat depicts a red-maned lion raising a sword in the image of Radahn. Thus, they were Redmanes, and all proved they were worthy of the name.",10.6,200,0,https://eldenring.fanapis.com/images/armors/17f6969fdbdl0i0o0kiv7eeo5ioetg.png
3840,80,2,"Armor of the man who calls himself Shabriri.
Highly functional and heavily worn.

The man, once known as Yura, kept a woman in the deepest reaches of his heart.",8.5,200,1,https://eldenring.fanapis.com/images/armors/17f6951007bl0i0o0kr79ygfqp4bfd.png
3841,80,2,"Armor of the man who calls himself Shabriri.
Highly functional and heavily worn.

The man, once known as Yura, kept a woman in the deepest reaches of his heart.",7.6,200,1,https://eldenring.fanapis.com/images/armors/17f6933d170l0i0o0qj066wsiqj3utq.png
3842,80,3,"Gauntlets of the man who calls himself Shabriri.
Highly functional and heavily worn.

The man, once known as Yura, kept a woman in the deepest reaches of his heart.",3.1,100,0,https://eldenring.fanapis.com/images/armors/17f6951b093l0i0oh3ytmwlknn9uvf.png
3843,80,4,"Greaves of the man who calls himself Shabriri.
Highly functional and heavily worn.

The man, once known as Yura, kept a woman in the deepest reaches of his heart.",5.7,200,0,https://eldenring.fanapis.com/images/armors/17f69926916l0i0ppuay8pv5dyeuhm.png
3844,120,4,"Greaves wrapped with bronze snakes, eaten through by scarlet rot.

Worn by gladiators who were driven from the colosseum.
The wearer becomes a slightly easier target for foes.",7.3,500,0,https://eldenring.fanapis.com/images/armors/17f694aee12l0i0pq3r741go0agkve.png
3845,120,1,"Bronze helm decorated with innumerable snakes, eaten through by scarlet rot.

Worn by gladiators who were driven from the colosseum.
The wearer becomes a slightly easier target for foes.",6.4,500,0,https://eldenring.fanapis.com/images/armors/17f698a2880l0i0p9pglobpdndw7xd.png
3846,120,2,"Thick, bristly cloak eaten through by scarlet rot.

The symbol of an underground gravekeeper's station.",6.3,500,1,https://eldenring.fanapis.com/images/armors/17f69b33f87l0i0o0laxlmu9r8hc2l.png
3847,120,2,"Cloak wrapped with bronze snakes, eaten through by scarlet rot.

Worn by gladiators who were driven from the colosseum.
The wearer becomes a slightly easier target for foes.",5.1,500,1,https://eldenring.fanapis.com/images/armors/17f6960d468l0i0o1vvspbdd3574m.png
3848,121,2,"Silver armor of Loretta, a knight who served Miquella's Haligtree.

Loretta was once a royal Carian knight, and her lapis-lazuli blue cape is the emblem of the knightly pride that continues to guide her.",15.5,100,1,https://eldenring.fanapis.com/images/armors/17f696062dbl0i0o1vjw0pszkp8o3.png
3849,121,2,"Silver armor of Loretta, a knight who served Miquella's Haligtree.

Loretta, once a royal Carian knight, went on a journey in search of a haven for Albinaurics, and determined that the Haligtree was their best chance for eventual salvation.",15.0,200,1,https://eldenring.fanapis.com/images/armors/17f6985d49bl0i0o1vs0ag273l395x.png
3850,121,3,"Silver gauntlets of Loretta, a knight who served Miquella's Haligtree.

Loretta, once a royal Carian knight, went on a journey in search of a haven for Albinaurics, and determined that the Haligtree was their best chance for eventual salvation.",5.2,100,0,https://eldenring.fanapis.com/images/armors/17f69c1e97bl0i0oh39wplhaw02cqa.png
3851,121,4,"Silver greaves of Loretta, a knight who served Miquella's Haligtree.

Loretta, once a royal Carian knight, went on a journey in search of a haven for Albinaurics, and determined that the Haligtree was their best chance for eventual salvation.",9.6,500,0,https://eldenring.fanapis.com/images/armors/17f6953773bl0i0pptul3bp3wpgwpm.png
3852,121,1,"Silver helm of Loretta, a knight who served Miquella's Haligtree.

Loretta, once a royal Carian knight, went on a journey in search of a haven for Albinaurics, and determined that the Haligtree was their best chance for eventual salvation.",6.6,200,0,https://eldenring.fanapis.com/images/armors/17f695760cfl0i0p9urv4lp8v5mwz.png
3853,122,2,"Armor graced with gold human bones.
Worn by the unspeaking adherent of Sir Gideon the All-Knowing.

Slowly replenishes HP when HP is reduced.

It is said that the bones belong to an ancient lord―the soulless king. The lord of the lost and desperate, who was known as Ensha.",10.6,200,0,https://eldenring.fanapis.com/images/armors/17f6940ca21l0i0o1wc4m99v7p5igd.png
3854,122,3,"Gauntlets graced with gold human bones.
Worn by the unspeaking adherent of Sir Gideon the All-Knowing.

Slowly replenishes HP when HP is reduced.

It is said that the bones belong to an ancient lord―the soulless king. The lord of the lost and desperate, who was known as Ensha.",3.5,200,0,https://eldenring.fanapis.com/images/armors/17f69444171l0i0oh899jhls75u4of.png
3855,122,4,"Greaves graced with gold human bones.
Worn by the unspeaking adherent of Sir Gideon the All-Knowing.

Slowly replenishes HP when HP is reduced.

It is said that the bones belong to an ancient lord―the soulless king. The lord of the lost and desperate, who was known as Ensha.",6.6,3000,0,https://eldenring.fanapis.com/images/armors/17f6968ce06l0i0ppwtihb11ddohl.png
3856,122,1,"Helm graced with gold human bones.
Worn by the unspeaking adherent of Sir Gideon the All-Knowing.

Slowly replenishes HP when HP is reduced.

It is said that the bones belong to an ancient lord―the soulless king. The lord of the lost and desperate, who was known as Ensha.",4.6,1000,0,https://eldenring.fanapis.com/images/armors/17f695ad3ecl0i0p9tie3fytybrt8b.png
3857,20,1,"Mask in the image of a wizened sage.
Customary dress among lords in a smaller nation.
Increases faith.

Such a mask illustrates the qualities of an ideal lord: chiefly, wise and possessing a certain defanged geniality.
One at the center of society often finds these qualities most expedient.",2.2,2000,0,https://eldenring.fanapis.com/images/armors/17f697f4960l0i0pa031j1doru2pae.png
3858,20,2,"Luxurious robe worn by lords in a smaller nation.
Its fine blue mantle serves to prove its wearer's status.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f6942f55el0i0o1xhk30z9st70s.png
3859,81,1,"Flanged iron cap adorned with a crown of unalloyed gold.
Increases faith.

Worn by foot soldiers sworn to the Haligtree.

Who is it that Miquella shall bless, if not the low and the meek?",3.6,100,0,https://eldenring.fanapis.com/images/armors/17f699ab645l0i0p9z4wypaxvz4tl.png
3860,123,1,"A burgundy pointed hood.
Attire of the wise sages who were deemed heretical.

Evidence that the wearer was driven from town.",2.2,500,0,https://eldenring.fanapis.com/images/armors/17f693f6476l0i0pbix8kfz66j4wt.png
3861,123,2,"Thick burgundy robe.
Attire of the wise sages who were deemed heretical.

Evidence that the wearer was driven from town.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f69489f83l0i0o1za354buhm1f4b.png
3862,123,4,"Thick burgundy trousers.
Attire of the wise sages who were deemed heretical.

Evidence that the wearer was driven from town.",2.5,500,0,https://eldenring.fanapis.com/images/armors/17f69338194l0i0ppyr6tos8ohwj6f.png
3863,124,1,"Hood of dyed black cloth featuring gold embroidery.
Worn by the nobles who serve the Lord of Blood.

Known to strike from pools of blood, these assassins are missionaries come to share the gospel of accursed blood.",1.4,500,0,
3864,124,2,"Robe of dyed black cloth featuring gold embroidery.
Worn by the nobles who serve the Lord of Blood.

The grand metallic pattern on the shoulder is a signifier of the noble rank they intend to claim upon the advent of the new dynasty they are working to install.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f693d4b0el0i0o1wz4i3tbj2s79y.png
3865,124,4,"Waistcloth sewn from black cloth.
Worn by the nobles who serve the Lord of Blood.

Known to strike from pools of blood, these assassins are missionaries come to share the gospel of accursed blood.",2.5,2000,0,
3866,79,2,"Armor reinforced with small metal scales.

The cape covering the shoulders is made with treated rock lizard skin, and provides ample protection against fire.",8.8,10,0,https://eldenring.fanapis.com/images/armors/17f698de927l0i0o1zhdlr6n70nh1.png
3867,125,2,"Armor worn by Old Knight Istvan.
The corroded metal is reinforced with rock-hard scales, making it highly effective against non-physical attacks.

Istvan is one of a few wizened Tarnished who survive to this day.",16.0,10,1,https://eldenring.fanapis.com/images/armors/17f694b4a42l0i0o1wscyguflco4ib.png
3868,125,2,"Armor worn by Old Knight Istvan.
The corroded metal is reinforced with rock-hard scales, making it highly effective against non-physical attacks.

Istvan is one of a few wizened Tarnished who survive to this day.",15.0,100,1,https://eldenring.fanapis.com/images/armors/17f694a40a4l0i0o1yzkmzkj7qtz1g.png
3869,125,3,"Gauntlets worn by Old Knight Istvan.
The corroded metal is reinforced with rock-hard scales, making it highly effective against non-physical attacks.

Istvan is one of a few wizened Tarnished who survive to this day.",5.3,200,0,https://eldenring.fanapis.com/images/armors/17f69394600l0i0oiyz8qmiiuhz2ra.png
3870,125,4,"Greaves worn by Old Knight Istvan.
The corroded metal is reinforced with rock-hard scales, making it highly effective against non-physical attacks.

Istvan is one of a few wizened Tarnished who survive to this day.",9.9,100,0,https://eldenring.fanapis.com/images/armors/17f696addc9l0i0pq2z3pa3ns5r3n8.png
3871,125,1,"Helm worn by Old Knight Istvan.
The corroded metal is reinforced with rock-hard scales, making it highly effective against non-physical attacks.

Istvan is one of a few wizened Tarnished who survive to this day.",6.8,500,0,https://eldenring.fanapis.com/images/armors/17f69b3bb2bl0i0pbejz4fvryrl9w.png
3872,59,2,"Padded cloth armor with the telltale stains of the scarlet rot.

Worn by foot soldiers in General Radahn's army.",8.3,100,0,https://eldenring.fanapis.com/images/armors/17f69a60e34l0i0o328szegomnr0h8.png
3873,61,2,"Raiment fashioned from a bristly pelt.
Worn by ancestral follower shamans.

The ancestral followers live a distance from the Erdtree, awaiting new buds. They are certain to sprout from their very flesh, and indeed, their souls.",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f69a6da4dl0i0o329ec8lxaexetl.png
3874,61,4,"Leggings fashioned from bristly pelts.
Worn by ancestral follower shamans.

The ancestral followers live a distance from the Erdtree, awaiting new buds. They are certain to sprout from their very flesh, and indeed, their souls.",3.1,500,0,https://eldenring.fanapis.com/images/armors/17f69335b9cl0i0pq12v7srw2r2bo.png
3875,61,1,"Headband decorated by a pair of shining horns.
Worn by ancestral follower shamans.

Horns with buds that also shine are ideal ceremonial items for ancestral worship. Strengthens Ancestral Infant's Head.",3.3,200,0,https://eldenring.fanapis.com/images/armors/17f698a3a2al0i0pbibwef45mrw4a8.png
3876,126,1,"Mask fashioned from the corpse of a formless Silver Tear, supported by its hardened, shed husk.

Greatly increases arcane to the detriment of physical attack power.

To imitate the imitator is a cunning play indeed.",4.6,200,0,https://eldenring.fanapis.com/images/armors/17f6955a164l0i0pbrirpnedg2w1ld.png
3877,9,1,"Skeletal mask that tightly grips the face.
Worn by the assassins of Ravenmount.

This ritual implement relentlessly digs into the wearer's face, preserving one's human instincts while dressed in imitation of the Deathbirds.",3.0,500,0,https://eldenring.fanapis.com/images/armors/17f6959d0a8l0i0pbk3c7c2xgt23gn.png
3878,127,1,"Witch's pointed hat, frigid and frozen through.
Of a style associated with practitioners of heretical sorcery.
Strengthens cold sorcery.

Once worn by the snowy crone who the young Ranni encountered deep in the woods. She was a witch, and well versed in cold sorceries.
It is said that the doll that houses Ranni's soul was modeled after her.

That old witch was Ranni's secret mentor.",2.2,1000,0,https://eldenring.fanapis.com/images/armors/17f69397b4el0i0pbkuysa96kby3nk.png
3879,127,2,"Witch's robe in the color of snow.

Once worn by the snowy crone who the young Ranni encountered deep in the woods. She was a witch, and well versed in cold sorceries.
It is said that the doll that houses Ranni's soul was modeled after her.

That old witch was Ranni's secret mentor.",5.5,2000,1,https://eldenring.fanapis.com/images/armors/17f69a52118l0i0o3387jplhquxn3.png
3880,127,2,"Witch's robe in the color of snow.

Once worn by the snowy crone who the young Ranni encountered deep in the woods. She was a witch, and well versed in cold sorceries.
It is said that the doll that houses Ranni's soul was modeled after her.

That old witch was Ranni's secret mentor.",4.6,1000,1,https://eldenring.fanapis.com/images/armors/17f693c2697l0i0o327i079jp778zm.png
3881,127,4,"Witch's skirt in the color of snow.

Once worn by the snowy crone who the young Ranni encountered deep in the woods. She was a witch, and well versed in cold sorceries.
It is said that the doll that houses Ranni's soul was modeled after her.

That old witch was Ranni's secret mentor.",3.1,500,0,https://eldenring.fanapis.com/images/armors/17f698e65e9l0i0pq2pl5205ajnfq8.png
3882,85,4,"Leggings worn by Raya Lucaria's scholars of sorcery.
Made by wrapping a simple cloth around the legs.",2.0,100,0,https://eldenring.fanapis.com/images/armors/17f6937579el0i0pq4dn4l0mcnf8of.png
3883,85,3,"Manchettes worn by Raya Lucaria's scholars of sorcery.
Made by wrapping a simple cloth around the forearms.",1.1,100,0,https://eldenring.fanapis.com/images/armors/17f69b2e1f0l0i0oivw4at5v3v4x2z.png
3884,128,3,"Glintstone sorcerer Rogier's gloves, graced with an intricate, aristocratic decoration. Strengthen glintstone sorcery skills.

Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it.",1.2,200,0,https://eldenring.fanapis.com/images/armors/17f69498b16l0i0oj35pl67ifnlj9a.png
3885,128,1,"Glintstone sorcerer Rogier's pointed hat, a sign of a heretical practitioner. Strengthens glintstone sorcery skills.

Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it.",1.5,100,0,https://eldenring.fanapis.com/images/armors/17f69351e86l0i0pbni6j7eg9mlcea.png
3886,128,2,"Glintstone sorcerer Rogier's traveling attire, graced with an intricate, aristocratic decoration. Strengthens glintstone sorcery skills.

Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it.",3.3,100,1,https://eldenring.fanapis.com/images/armors/17f6983e15bl0i0o3ag7let01tccgy.png
3887,128,2,"Glintstone sorcerer Rogier's traveling attire, graced with an intricate, aristocratic decoration. Strengthens glintstone sorcery skills.

Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it.",2.5,100,1,https://eldenring.fanapis.com/images/armors/17f696fb35dl0i0o379hohibhldyx.png
3888,128,4,"Glintstone sorcerer Rogier's trousers, graced with an intricate, aristocratic decoration. Strengthen glintstone sorcery skills.

Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it.",2.6,100,0,https://eldenring.fanapis.com/images/armors/17f695f474el0i0pq4ahf7oqqv96qc.png
3889,129,4,"Light yet sturdy leather boots.

Worn by young women who set off into the world to confront their fate.",3.1,500,0,https://eldenring.fanapis.com/images/armors/17f6994f78al0i0pr6h1pvaerk641i.png
3890,129,2,"Light yet sturdy clothes.

Worn by young women who set off into the world to confront their fate.",4.1,100,0,https://eldenring.fanapis.com/images/armors/17f694fbb92l0i0o38965r7ukl93sv.png
3891,112,3,"Gloves of a traveling perfumer of no renown.

An associate of a healer, he is said to be in search of new aromatics and flower gardens, in hopes of treating Misbegotten, Omen, and all those seen as impure.",1.4,200,0,
3892,112,1,"Hat of a traveling perfumer of no renown.

An associate of a healer, he is said to be in search of new aromatics and flower gardens, in hopes of treating Misbegotten, Omen, and all those seen as impure.",1.7,500,0,https://eldenring.fanapis.com/images/armors/17f694f0b12l0i0pbxqhdacii1drzh.png
3893,129,3,"Light yet sturdy leather manchettes.

Worn by young women who set off into the world to confront their fate.",1.7,10,0,https://eldenring.fanapis.com/images/armors/17f6973b069l0i0oivkiyy71sjzt3f.png
3894,112,4,"Slops of a traveling perfumer of no renown.

An associate of a healer, he is said to be in search of new aromatics and flower gardens, in hopes of treating Misbegotten, Omen, and all those seen as impure.",2.5,200,0,https://eldenring.fanapis.com/images/armors/17f69542e8fl0i0pr2zy2b4ue7gwb.png
3895,56,4,"Boots worn by traveling maidens.

Maidens traversed the Lands Between for different reasons. Some to seek audience with the Fingers. Others, to find the Tarnished who they were destined to guide.",2.9,100,0,https://eldenring.fanapis.com/images/armors/17f69bca269l0i0pr7lry4j301atl.png
3896,56,3,"Gloves worn by traveling maidens.

Maidens traversed the Lands Between for different reasons. Some to seek audience with the Fingers. Others, to find the Tarnished who they were destined to guide.",1.6,200,0,https://eldenring.fanapis.com/images/armors/17f699b52e3l0i0oiwychjvbbb6kl.png
3897,56,1,"Hood worn by traveling maidens.

Maidens traversed the Lands Between for different reasons. Some to seek audience with the Fingers. Others, to find the Tarnished who they were destined to guide.",1.6,2000,0,https://eldenring.fanapis.com/images/armors/17f693d5c9al0i0pboo1kteo1a27nd.png
3898,56,2,"Robe worn by traveling maidens.

Maidens traversed the Lands Between for different reasons. Some to seek audience with the Fingers. Others, to find the Tarnished who they were destined to guide.",4.9,100,1,https://eldenring.fanapis.com/images/armors/17f69bc7f9bl0i0o32fxquvyqp5nio.png
3899,56,2,"Modest garb of traveling maidens, typically worn under their robes.",4.3,500,1,https://eldenring.fanapis.com/images/armors/17f6948a10fl0i0o30qs19wbmzyn4d.png
