id,group_id,name,description,weapon_passive_id,hidden_effect_id,default_skill_id,weight,req_str,req_dex,req_int,req_fai,req_arc,image_url
270,25,Ice Crest Shield,"Small metal roundshield. Heavier than a wooden shield, but boasts higher damage negation.

The ice crest originates from a Carian princess. Though the effect is slight, it boosts magic damage negation and resistance to frost.",,37,115,3,9,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69b12e1bl0i126nysn2v09nsd3.png
271,25,Smoldering Shield,"Small shield made upon Mt. Gelmir forged from uncooling lava.

Resists frost with its heat, and can even be used to deal fire damage if wielded as a weapon.",,37,116,3,10,9,0,12,0,https://eldenring.fanapis.com/images/shields/17f69bd6428l0i126mo49q97n1both.png
272,25,Spiralhorn Shield,"Small shield of antlers arranged in an eddy-like pattern. If used to attack a foe, the shield's antlers inflict blood loss. Once given to a Tarnished warrior who cultivated close ties to the ancestral followers. Though the effect is only slight, it boosts immunity, robustness, and focus.",3,38,3,2,8,10,0,0,0,https://eldenring.fanapis.com/images/shields/17f6942deffl0i1271bdbp91snfovh.png
273,25,Coil Shield,"Armament designed for gladiatorial combat. Rises above its peers as a particularly showy specimen.

The sculpted bronze snake is a poisonous breed, boosting the wielder's resistance to poison.",2,32,117,1.5,10,10,0,0,0,https://eldenring.fanapis.com/images/shields/17f694927d7l0i127ng35ra4v5k4gn.png
274,26,Kite Shield,"A standard medium-sized metal shield.

Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield.",,,115,4.5,12,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6967bb2bl0i127q8x98oklbecj.png
275,26,Marred Leather Shield,"Leather shield of Stormveil soldiers. Much like the castle, it is marred by mottling and thorns.

Some say it is the curse of grafting which causes such affliction, while others talk of its root being something altogether more sinister hidden deep within the castle.",3,,115,3,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6985902bl0i127b1nqhoj9b4nhl.png
276,26,Marred Wooden Shield,"Wooden shield of Stormveil soldiers. Much like the castle, it is marred by mottling and thorns.

Some say it is the curse of grafting which causes such affliction, while others talk of its root being something altogether more sinister hidden deep within the castle.",3,,115,4,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f696cb3bal0i127cn7tiavj7t1u.png
277,26,Banished Knight's Shield,"A tall medium-sized metal shield. Given to knights who, whether by misfortune or misdeed, were forced to abandon their homes.

Most of these knights were sent to the fringes, where they were forced to start anew with only despair for company.",,,115,6,14,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698ac740l0i127wziv2s11fd2c.png
278,26,Albinauric Shield,"Tall oval shield made of metal carried by young Albinaurics. The ornamentation represents the primordial drop of dew from which they are said to have been created.
Boasts exceptional magic damage negation. The Albinaurics' most formidable foes were sorcerers, after all.",,,3,4.5,11,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69ce5e4cl0i128b0nivmu8x7jg.png
279,26,Sun Realm Shield,"Shield of honor depicting a city crowned by the sun. It has seen better days.

Much like the wear upon the shield, the Seat of the Sun is long faded away.",,,3,3.5,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6987cd26l0i128fmzfvt6grfjsp.png
280,26,Silver Mirrorshield,"Shield of radiant silver, festooned with amber and carried by Loretta, Knight of the Haligtree.

The shape is said to imitate that of a sacred drop of dew, which inspired the absurd rumor that Loretta herself was an Albinauric.",,,115,3.5,12,10,10,0,0,https://eldenring.fanapis.com/images/shields/17f6970052fl0i128q30d2avtlnbrrf.png
281,26,Round Shield,"A wooden roundshield that has been reinforced with metal.

Comparatively light for its size, this shield is easy to handle but lacks a true metal shield's ability to negate damage.",,,3,4,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6988b72dl0i128vmcj5b7a5j1e9.png
282,26,Scorpion Kite Shield,"A standard medium-sized metal shield. Highly reputed for its solid build and reliability.

Emblazoned with a yellow scorpion, a warning of surprise attacks and sudden strikes.",,,3,4.5,12,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6948dfb1l0i1298n92tg7459mbg.png
283,26,Twinbird Kite Shield,"Shield featuring a vividly painted twinbird.
The twinbird is said to be the envoy of an outer god, and mother of the Deathbirds.

At dwindling levels of HP, this shield slightly boosts both attack and defense.",,39,115,4.5,12,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698aad3fl0i129kcpcnkgwlznm.png
284,26,Blue-Gold Kite Shield,"A standard medium-sized metal shield. Highly reputed for its solid build and reliability.

The design represents the Erdtree foregrounded against a blue sky.",,,3,5,12,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6966bef4l0i129o1blgktqip69s.png
285,26,Brass Shield,"On the larger side for a medium-sized shield, the face has been covered in brass.

Commonly employed in the Shattering.",,,115,7,16,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69beaf5al0i12ae69s49g5aaaea.png
286,26,Great Turtle Shell,"Shield fashioned from a great turtle shell. The natural curve helps it contend with foes' attacks.

The turtle is a symbol of tirelessness, and this shield boosts stamina recovery speed.",,40,118,5.5,14,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f699d7257l0i12ai52ozxwx6ewwi.png
287,25,Shield of the Guilty,"Shield made to venerate a maiden whose eyes were crushed by Briars of Sin before being reborn in these lands.

Venerating the repose of the soul, this shield boosts focus. The briars can be used to attack foes.",3,36,116,2,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6996caf5l0i12afnpkuzhuzo9o.png
288,26,Carian Knight's Shield,"A teardrop-shaped, medium-sized shield embedded with blue glintstones.
Carried by knights who served the Carian royal family.

Excels when facing magic or holy attacks. Just who were these knights preparing to fight?",,,115,4.5,10,10,15,0,0,https://eldenring.fanapis.com/images/shields/17f6942eeabl0i12apjrp14m98cxmg.png
289,26,Large Leather Shield,"A roundshield covered in leather. On the larger side for a medium-sized shield.

Though its damage negation may be lacking compared to a metal shield, it can handle a wider range of attack affinities.",,,3,3,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69b8ad9fl0i12bhsus3gi193fg.png
290,26,Horse Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

The circular horsehead design evokes a swift gallop.",,,115,3.5,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f699a214fl0i12beelfraiymmf7.png
291,26,Candletree Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

Thought to represent a surreptitious prophecy of cardinal sin, the lit candle-tree design was forbidden.",,,3,3.5,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69723a6dl0i12bhd8qm1rkekq4w.png
292,26,Flame Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy.

The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village.",,,3,3.5,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698d0e0bl0i12bjdv825l4x33d.png
293,26,Hawk Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

Adorned with a long-forgotten crest of Stormveil, ancient in design.",,,3,3.5,8,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f694f969el0i12bq44jy1iwmun1y.png
294,26,Beast Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner.",,,3,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69710d06l0i12cez6ml1ut0n7cs.png
295,26,Red Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The crest symbolizes red wings.",,,3,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69654c0bl0i12chkv2olyhv4kt.png
296,26,Blue Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The crest represents a forest and river.",,,3,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69722576l0i12cnfqtct2uo1lqi.png
297,26,Eclipse Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.",,,115,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69c34ab1l0i12cmtzhluyza2vbd.png
298,26,Inverted Hawk Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.",,,3,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f693c5d25l0i12cqwc17w5od5uh.png
299,26,Heater Shield,"A medium-sized metal shield, comparatively easy to handle.

Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield.",,,3,3.5,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f694b8cc1l0i12d7wmnsvn9wams.png
300,26,Black Leather Shield,"Roundshield covered in black leather. On the larger side for a medium-sized shield.

From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost.",,,115,3,10,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698cf256l0i12dbf0mgqicx93p.png
301,27,Dragon Towershield,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability.

The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.",,,116,17.5,30,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f693c793el0i12deqfa24mgi3ik7.png
302,27,Distinguished Greatshield,"Greatshield featuring sumptuous ornamentation used by the scions of great families.

Due to their excessive size, these shields were at times seen as the hallmark of little lordlings who were too timid to earn a few nicks and scratches.",,,115,17,32,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6998f8b8l0i12dhelzp1oi1uyv.png
303,27,Crucible Hornshield,"Greatshield of red-tinged gold carried by Crucible Knights. Features a great horn.

An ancient holiness dwells within. The crucible horn skewers foes when performing shield bashes.",,,116,11.5,26,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f695a9c70l0i12dg13mf7v9clac.png
304,27,Dragonclaw Shield,"Greatshield said to have been whittled from the claw of a great, ancient dragon, wielded by grotesque Tree Sentinels who yet serve the Erdtree.

Imbued with lightning.",,,116,13.5,28,12,0,0,0,https://eldenring.fanapis.com/images/shields/17f69872931l0i12dy19gq5ij75yoe.png
305,27,Briar Greatshield,"Greatshield from a foreign land, used by Elemer of the Briar. Attacks with this armament utilize the iron thorns that have been wound around its frame.

Originates from Eochaid, a land of proudly solitary ascetics.",3,,116,9.5,21,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69ac13ecl0i12e68qij6rgf53vp.png
306,27,Erdtree Greatshield,"Weighty greatshield forged of gold carried by the order of Tree Sentinels, heavily equipped knights. Blessed by an old incantation of protection.

The living rampart of the Erdtree, the Tree Sentinels are the standard to which all defenders of the Erdtree aspire.",,,119,13.5,30,0,0,12,0,https://eldenring.fanapis.com/images/shields/17f694b1b61l0i12e5nf59cb5qk7vu.png
307,27,Golden Beast Crest Shield,"Shield of dull gold with a beast engraved as its crest. Lighter than most greatshields, and subsequently easier to wield.

The beast depicted is Serosh, aged counselor who guides the golden lineage.",,,115,12.5,24,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6989b386l0i12e4lob57bdw1rqq.png
308,27,Jellyfish Shield,"The head of a spirit jellyfish, commonly found floating above sacred ground throughout the Lands Between, wielded without modification as a shield.

The see-through head is extremely light, but its flesh is supple, providing absolutely no protection from piercing attacks.",,,120,8,20,14,0,0,0,https://eldenring.fanapis.com/images/shields/17f699569f2l0i12e91gm212p52kz4.png
309,27,Fingerprint Stone Shield,"A great stone shield with an intricately carved fingerprint design. One of the heaviest of all greatshields. Part of the tomb of an ancient god, the Readerless Fingers relayed their message through these imprints, said to be the very seeds from which frenzy first sprouted.",7,,116,29,48,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69ac7946l0i12emsgkbeuohu93n.png
310,27,Icon Shield,"Greatshield painted with a divine scene; the recipience of a blessed tear from the Erdtree. An item that looks back fondly on the age of plenty.

The divine scene acts in and of itself as a sacred invocation; gradually restoring the carrier's HP.",,41,115,11.5,22,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f693ca65dl0i12eu7yz6cf3nexe.png
311,27,One-Eyed Shield,"Tricksome shield made from white stone depicting a malformed one-eyed god. The barrel of a firearm pokes through the open mouth.

Once worshipped by the giants, this evil deity is believed to have been slain by Queen Marika.",,,121,20.5,36,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69378e1dl0i12exgnluqgflkbi.png
312,27,Visage Shield,"Tricksome bronze shield depicting the face of a Fire Giant. Several tongues leap from its open mouth.

The dreadful visage and burning flames are designed to remind one of the horror of facing a Fire Giant. In other words, this shield has an instructional function.",,,122,24,44,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69797ac7l0i12ew4eqk33suyj17.png
313,27,Spiked Palisade Shield,"A large wooden shield covered with spikes. Though relatively light, it lacks in damage negation.

Designed to perform shield bashes, these attacks riddle the enemy with holes, earning it the nickname of ""pard shield.""",3,,116,11.5,20,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69c7916el0i12ey2p0l7xj09nis.png
314,27,Manor Towershield,"An iron greatshield large enough to cover the entire body. Depicts the Roundtable Hold, gathering place of champions.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",,,116,16,30,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f695ce77cl0i12fbgg8t0smpvg3n.png
315,27,Crossed-Tree Towershield,"An iron greatshield large enough to cover the entire body. Emblazoned with an old, interleaving tree.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",,,116,16,30,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f6981fc6cl0i12fkq4jfcsautbiv.png
316,27,Inverted Hawk Towershield,"An iron greatshield large enough to cover the entire body. Features an inverted hawk crest.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",,,116,16,30,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69bfaff2l0i12frzztam4cpn7d.png
317,27,Ant's Skull Plate,"Huge head of one of the giant ants which inhabit the two underground rivers, used without modification as a shield. Excels at repelling enemy attacks.

Giant ants are venomous creatures, granting a boost to immunity when wielding this shield.",2,32,116,13.5,28,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69b33aafl0i12fqkwzuaznegji.png
318,27,Redmane Greatshield,"Greatshield shaped like a fang, featuring the crest of red-maned lion. Carried by the Redmane Knights who fought alongside Radahn.",,,115,14,30,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69a1afefl0i12fozrc1tnhg20is.png
319,27,Eclipse Crest Greatshield,"Metal greatshield painted with a sun in eclipse. Carried by the headless mausoleum knights.

The eclipsed sun, drained of color, is the protective star of soulless demigods. It aids the mausoleum knights by keeping Destined Death at bay.",,38,115,15,32,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69ae9ee5l0i12fyuk6a06fvdcq.png
320,27,Cuckoo Greatshield,"Metal greatshield painted with a peering cuckoo. Carried by the enchanted knights sworn to the academy.

Boasting high magic damage negation, this shield is used to hunt down mages.
""Our enemy is none other than Caria itself.""",,,115,15,32,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69aba9d3l0i12ga56obpyqthd0a.png
321,27,Golden Greatshield,"Oval greatshield made of gold, carried by knights who protect the Royal Capital of Leyndell.

Knights of Leyndell are reputed for their sturdiness, exemplified by this shield's exceptional guard capacity.",,,115,17,34,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698cf6d3l0i12gnjnwa5wdqlqj.png
322,27,Gilded Greatshield,"Metal greatshield coated with gold. Carried by knights loyal to Godrick.

The red tinge in the gold coat mirrors the primordial matter that became the Erdtree. The color of homeward yearning.",,,115,17.5,36,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f695ae9edl0i12glt4xotvobrl0m.png
323,27,Haligtree Crest Greatshield,"Metal greatshield depicting the Haligtree with unalloyed gold. Carried by knights who have vowed to serve Miquella's Haligtree. Possesses high holy damage negation. Yet now, with the Haligtree misshapen, this wondrous rendition is a fleeting fantasy.",,,115,18.5,36,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f698f9c1fl0i12go9pgbh4sdw0zs.png
324,27,Wooden Greatshield,"Wooden greatshield reinforced with a metal ornamentation.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",,,115,8,14,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f699949b2l0i12gqzulu6fgih91o.png
325,27,Lordsworn's Shield,"Wooden tower shield. Lightweight for a greatshield and easy to handle.
Commonly used in the Shattering.

Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.",,,116,10,16,0,0,0,0,https://eldenring.fanapis.com/images/shields/17f69b9df0bl0i12h4ss3ka8zvpcoc.png
326,28,Glintstone Staff,"Staff with a glintstone embedded at the tip. A catalyst for casting sorceries.

Sorceries must be memorized first at a site of lost grace, and a staff must be equipped to cast them.",,,115,3,6,0,10,0,0,https://eldenring.fanapis.com/images/weapons/17f69930219l0i1oytgbre6o33dti.png
327,28,Crystal Staff,"Staff fashioned from pure crystal; a deed impossible for a human. Enhances Crystalian sorceries.

The Crystalian's faint cogitation is known as the ""wisdom of stone."" This staff can only be wielded by those of intellect high enough to grasp such wisdom.",8,,115,4.5,8,0,48,0,0,https://eldenring.fanapis.com/images/weapons/17f699946f4l0i1oz2nopkhsi7qz5p.png
328,28,Gelmir Glintstone Staff,"Staff with a forked tip, embedded with red glintstones. Enhances lava sorceries.

The Man-Serpents of Mt. Gelmir draw from faith in addition to intelligence to enhance the potency of their sorcery.",9,,115,2.5,6,0,14,14,0,https://eldenring.fanapis.com/images/weapons/17f69d7a8dcl0i1oz4x85o3hhhl069.png
329,28,Demi-Human Queen's Staff,"Glintstone staff styled as a scepter. A gift once given to the demi-humans to foster peace, it can be wielded even by those of low intelligence.

Sneered at by fools in the academy.",,,115,3,6,0,10,0,0,https://eldenring.fanapis.com/images/weapons/17f6960232el0i1oz9tjni3i1ghuy.png
330,28,Carian Regal Scepter,"Magic scepter of Rennala, Queen of the Full Moon. The glintstone is known as a Carian Blue, enhancing full moon sorceries.

Only those of the highest intelligence may wield this, the finest of all glintstone staves.",10,,123,3,8,10,60,0,0,https://eldenring.fanapis.com/images/weapons/17f6953c900l0i1ozjupz92p99yzi.png
331,28,Digger's Staff,"Staff of a sorcerer-miner who extracts glintstone from crystal tunnels. The staff itself is a tool used to mine, and the ferrule is also embedded with a glintstone.

Boosts the power of Stonedigger sorceries.",11,,115,4.5,8,0,12,0,0,https://eldenring.fanapis.com/images/weapons/17f6960a2b7l0i1ozuak6b667gyiqq.png
332,28,Astrologer's Staff,"Staff of the astrologers. A glintstone is embedded in the tip, enabling it to be used as a catalyst for sorceries.

Sorceries must be memorized first at a site of lost grace, and a staff must be equipped to cast them.",,,115,3,7,0,16,0,0,https://eldenring.fanapis.com/images/weapons/17f69b2786dl0i1ozt246l3i5ng1n3.png
333,28,Carian Glintblade Staff,"Staff embedded with a blue glintstone. One of two types of Carian staff.

Gifted to enchanted knights, it enhances Glintblade sorceries.",12,,115,2.5,6,12,22,0,0,https://eldenring.fanapis.com/images/weapons/17f69bfdbcdl0i1ozxotkx767c6z5e.png
334,28,Prince of Death's Staff,"Staff embedded with sullied amber, said to be a very part of the Prince of Death. Enhances death sorceries.

One of the staves deemed heretical by the academy for its ability to allow sorceries to be augmented through faith in addition to intelligence.",13,,115,3,6,0,18,18,0,
335,28,Albinauric Staff,"Short staff with a blue glintstone embedded. Wielded by the Albinaurics of old.

The Albinaurics harbor a secret; they cast sorcery using their innate arcaneness.",,,115,2.5,6,0,10,0,12,https://eldenring.fanapis.com/images/weapons/17f69d0ae08l0i1p06vghydco2o29u.png
336,28,Academy Glintstone Staff,"Staff of the Academy of Raya Lucaria, embedded with a turquoise glintstone.

Only a recognized sorcerer is permitted to wield this staff.",,,115,3,6,0,28,0,0,https://eldenring.fanapis.com/images/weapons/17f69dea799l0i1p0jj1dc7gc9ooad.png
337,28,Carian Glintstone Staff,"Staff embedded with a blue glintstone. One of two types of Carian staff.

Given to sorcerers that they might enact the role of knight. Enhances Carian sword sorceries.",14,,115,3,6,8,24,0,0,https://eldenring.fanapis.com/images/weapons/17f6967c49cl0i1p0mowlnjq4ufrl.png
338,28,Azur's Glintstone Staff,"Staff of the primeval glintstone sorcerer Azur. Only those who have glimpsed what lies beyond the wisdom of stone may wield it.

Reduces casting time of all sorceries, but consumes additional FP.",,,115,4,10,0,52,0,0,https://eldenring.fanapis.com/images/weapons/17f695d9e5dl0i1p0otrlfxvt1g9n9.png
339,28,Lusat's Glintstone Staff,"Staff of the primeval glintstone sorcerer Lusat. Only those who have glimpsed what lies beyond the wisdom of stone may wield it.

Enhances power of all sorceries, but consumes additional FP.",,,115,4,10,0,52,0,0,https://eldenring.fanapis.com/images/weapons/17f695a0063l0i1p0qdogpnbjb7xnf.png
340,28,Meteorite Staff,"Staff embedded with a dark purple glintstone, said to be the fragment of a meteorite. Boasts high sorcery scaling and boosts gravity sorceries as well.

However, this staff cannot be strengthened in any way.",15,,115,4.5,6,0,18,0,0,https://eldenring.fanapis.com/images/weapons/17f6995e6eel0i1p0ujryl4uvjkiji.png
341,28,Staff of the Guilty,"A heretical staff fashioned from a smoldering, withered sapling that turns the blood of sacrifices pierced by it into glintstone. Similar to hex magic.

Sorceries are scaled with faith rather than intelligence when wielding this staff which enhances thorn sorceries in particular.",16,,115,4.5,8,0,0,12,0,https://eldenring.fanapis.com/images/weapons/17f698cdcd5l0i1p17cuvrv89tk1t.png
342,28,Rotten Crystal Staff,"Staff fashioned from pure crystal; a deed impossible for a human. It festers with scarlet rot.

Enhances Crystalian sorceries.",8,,115,4.5,8,0,48,0,0,https://eldenring.fanapis.com/images/weapons/17f69594fd1l0i1p1ad5rxu1z3y9xt.png
343,28,Staff of Loss,"Staff missing its glintstone. Wielded by sorcerers who believe that discovery comes through acts of asceticism.

This staff only distinguishes itself when casting invisibility sorceries, but that is reason enough for some to wield it.",17,,115,2.5,6,12,14,0,0,https://eldenring.fanapis.com/images/weapons/17f69c940f6l0i1p1noaxeazv2s6xo.png
344,29,Finger Seal,"A sacred seal bestowed by a Finger Maiden which serves as a catalyst for casting sacred incantations.

Incantations must be memorized first at a site of grace, and a sacred seal must be equipped to cast them.",,,115,1.5,4,0,0,10,0,https://eldenring.fanapis.com/images/weapons/17f699368ccl0i1ph45qf42ty540od.png
345,29,Godslayer's Seal,"Sacred seal of the Godskin Apostles, inlaid with obsidian.

Said to represent the manipulation of black flame, this catalyst enhances godslayer incantations.",18,,115,1.5,4,0,0,27,0,https://eldenring.fanapis.com/images/weapons/17f69bbd392l0i1ph9qxgols7hl7qc.png
346,29,Giant's Seal,"Sacred seal depicting the one-eyed god of the Fire Giants, adorned with braids of red hair.

Sacred seal wielded by Fire Monks and Prelates, this catalyst enhances Giants' Flame incantations.",19,,115,1.5,4,0,0,14,0,https://eldenring.fanapis.com/images/weapons/17f6995ccbfl0i1phh558cbgycwuo.png
347,29,Gravel Stone Seal,"Sacred seal made from Gravel Stone thought to be an ancient dragon scale. Enhances Dragon Cult incantations of the Royal Capital.

The worship of the ancient dragons does not conflict with belief in the Erdtree. After all, this seal, and lightning itself, are both imbued with gold.",20,,115,1.5,4,0,0,18,0,
348,29,Clawmark Seal,"Sacred seal granted by Gurranq, the Beast Clergyman. A rare trinket which allows incantations to be scaled with strength.

The claw mark represents Gurranq's wrath. Enhances bestial incantations learned from Gurranq.",21,,115,1.5,4,0,0,10,0,https://eldenring.fanapis.com/images/weapons/17f697c0b2dl0i1phqrezjlqqlunoa.png
349,29,Golden Order Seal,"A formless sacred seal depicting the ceremonial observation of Order. Enhances Golden Order Fundamentalist incantations.

Fundamentalism is scholarship in all but name. Scales incantations using both intelligence and faith.",22,,115,0,0,0,17,17,0,https://eldenring.fanapis.com/images/weapons/17f69d76aa8l0i1phsgjq5azzb5g1.png
350,29,Erdtree Seal,"A formless sacred seal decorated with an Erdtree crest, once the focus of religion in the Lands Between.

Even though the Elden Ring is shattered, and the Erdtree has dulled from its former radiance, earnest faith continues to hold the answers.",,,115,0,0,0,0,40,0,https://eldenring.fanapis.com/images/weapons/17f698bacafl0i1phz3om56qt5bqof.png
351,29,Dragon Communion Seal,"Formless drakeblood seal with a dragon communion crest. Enhances Dragon Communion incantations.

The sacrificial devouring of the heart gives power.
Indeed, Dragon Communion is too primal in nature for the term ""incantation"" to be appropriate.
This seal scales incantations with one's arcane attribute.",23,,115,0,0,0,0,10,10,https://eldenring.fanapis.com/images/weapons/17f697307d1l0i1pi6qvgmp5wuhmk.png
352,29,Frenzied Flame Seal,"Formless sacred seal bestowed by the maiden of the Three Fingers. Enhances incantations of the frenzied flame.

This seal is the mark of the Lord of Frenzied Flame. Scales incantations using strength, dexterity, intelligence, and faith all together.",24,,115,0,0,0,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69885c93l0i1pihpfc550piu1x.png
353,30,Shortbow,"Small bow made to fire arrows over great distances. Other than its ability to fire off arrows in rapid succession, it is also well-suited for use on horseback.

To use a bow, arrows must also be equipped.",,,124,2.5,8,10,0,0,0,https://eldenring.fanapis.com/images/weapons/17f6994d14el0i1pfsvoe12uhfhqnc.png
354,30,Misbegotten Shortbow,"Shortbow wielded by Winged Misbegotten. Fine fur clings to it.

Designed to inflict additional damage by sacrificing range.",,,124,3,16,8,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69b492f2l0i1pg02g5smf5kummp.png
355,30,Red Branch Shortbow,"Shortbow of polished red wood. Fashioned by a master craftsman and wielded by pages.

A bow which requires dexterity rather than strength to master.",,,124,2.5,8,16,0,0,0,https://eldenring.fanapis.com/images/weapons/17f6971cafal0i1pg8ls91ef3yrf8r.png
356,30,Harp Bow,"Bow fashioned from a minstrel's harp. Sonorous tones still resound when firing arrows.

Troubadours sing tales of champions, both in the honorable service of the Erdtree, and the one who spurns honor for blasphemy.",,,124,2,9,9,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69491311l0i1pgceffu5ll8sovn.png
357,30,Composite Bow,"Bow composited from a mix of materials.

Demands high attributes, and is tricky to wield, but is a fearsome tool when mastered.",,,125,3,15,15,0,0,0,https://eldenring.fanapis.com/images/weapons/17f6976f477l0i1pgfgwmdenvupj5.png
358,31,Longbow,"Longbow made to fire arrows over great distances. Compared to a shortbow, arrows fired reach further and deal more damage.

To use a bow, arrows must also be equipped.",,,125,4,9,14,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69d12746l0i1ojbzxzgz6gfjsi.png
359,31,Albinauric Bow,"Longbow featuring delicate silverwork. Wielded by Albinauric wolfback archers.

This bow requires dexterity over strength to master.",,,125,4.5,7,18,0,0,0,https://eldenring.fanapis.com/images/weapons/17f695afa44l0i1ojioyvh48q16qul.png
360,31,Horn Bow,"Longbow made from animal horn. Wielded by the master hunters of the ancestral followers.

Imbues arrows fired with magic damage.
Reveals its true worth when used with magic-infused arrows.",,,125,4.5,10,14,12,0,0,https://eldenring.fanapis.com/images/weapons/17f69dcccffl0i1ojske3hc4ernauj.png
361,31,Erdtree Bow,"Longbow featuring Erdtree styling. In times of old, when faith and battle went hand in hand, this weapon was created in tandem with the Golden Arrow.

Scales all arrow damage with faith, revealing its true worth when used with holy-infused arrows.",,,125,4,8,12,0,14,0,https://eldenring.fanapis.com/images/weapons/17f6968148cl0i1ojrunt1o8v6y34f.png
362,31,Serpent Bow,"Malformed bow in the shape of a pair of poisonous snakes. Imbues arrows with poison through pagan magic, revealing its true worth when used with poison-infused arrows.

Used by assassins known as the Formless Serpents.",,,125,3.5,8,15,0,0,11,https://eldenring.fanapis.com/images/weapons/17f694c87afl0i1ojvhpi9w9ttf21.png
